118.52939,31.82656,2018-03-19 18:52:00,5.7
118.529945,31.828926,2018-03-19 18:54:00,5.8
118.530624,31.832212,2018-03-19 18:56:00,6.1
118.531425,31.83558,2018-03-19 18:58:00,6.2
118.53173,31.83692,2018-03-19 19:00:00,3.1
118.53319,31.843267,2018-03-19 19:02:00,6.2
118.53384,31.846693,2018-03-19 19:04:00,6.2
118.53435,31.849293,2018-03-19 19:06:00,6.3
118.53488,31.851923,2018-03-19 19:08:00,6.4
118.53581,31.855307,2018-03-19 19:10:00,6.2
118.53672,31.8604,2018-03-19 19:12:00,6.2
118.53713,31.86392,2018-03-19 19:14:00,6.4
118.538216,31.867393,2018-03-19 19:16:00,6.4
118.53861,31.868227,2018-03-19 19:18:00,6.4
118.54027,31.871586,2018-03-19 19:20:00,6.5
118.54291,31.877453,2018-03-19 19:22:00,6.3
118.54372,31.88005,2018-03-19 19:24:00,6.3
118.54462,31.884474,2018-03-19 19:26:00,6.4
118.545616,31.886986,2018-03-19 19:28:00,6.3
118.54776,31.89098,2018-03-19 19:30:00,6.3
118.55056,31.897486,2018-03-19 19:34:00,6.3
118.55345,31.904467,2018-03-19 19:38:00,6.8
118.55545,31.907887,2018-03-19 19:40:00,6.9
118.55771,31.911177,2018-03-19 19:42:00,6.8
118.55896,31.91273,2018-03-19 19:44:00,6.7
118.56224,31.91648,2018-03-19 19:46:00,6.8
118.56508,31.919533,2018-03-19 19:48:00,7.0
118.56927,31.922857,2018-03-19 19:50:00,7.1
118.57276,31.925507,2018-03-19 19:52:00,7.1
118.57276,31.925507,2018-03-19 19:54:00,7.1
118.57947,31.92954,2018-03-19 19:56:00,7.1
118.585464,31.93239,2018-03-19 20:00:00,7.2
118.59217,31.934877,2018-03-19 20:02:00,7.1
118.59432,31.93562,2018-03-19 20:04:00,6.9
118.59736,31.936987,2018-03-19 20:06:00,6.7
118.604866,31.941093,2018-03-19 20:08:00,6.9
118.605865,31.941534,2018-03-19 20:10:00,6.9
118.61669,31.947153,2018-03-19 20:16:00,5.4
118.62085,31.949873,2018-03-19 20:20:00,5.3
118.62476,31.95277,2018-03-19 20:22:00,5.3
118.63356,31.96075,2018-03-19 20:28:00,5.7
118.66312,31.996103,2018-03-19 20:58:00,4.6
118.72195,32.09386,2018-03-19 22:20:00,4.6
118.838776,32.161747,2018-03-19 23:42:00,2.8
118.84336,32.16381,2018-03-19 23:46:00,5.6
118.85649,32.169712,2018-03-19 23:52:00,5.6
118.85831,32.170673,2018-03-19 23:54:00,2.8
118.862656,32.173294,2018-03-19 23:56:00,5.7
118.86931,32.17629,2018-03-20 00:00:00,5.7
118.870186,32.176582,2018-03-20 00:02:00,5.7
118.87666,32.178085,2018-03-20 00:04:00,5.9
118.88048,32.178795,2018-03-20 00:06:00,5.9
118.88438,32.17925,2018-03-20 00:08:00,6.0
118.886345,32.179436,2018-03-20 00:10:00,6.0
118.89225,32.17982,2018-03-20 00:12:00,6.0
118.89324,32.17988,2018-03-20 00:14:00,6.0
118.90008,32.17978,2018-03-20 00:16:00,5.9
118.9024,32.179543,2018-03-20 00:18:00,2.9
118.90583,32.17915,2018-03-20 00:20:00,5.9
118.90872,32.178772,2018-03-20 00:22:00,5.9
118.923096,32.17655,2018-03-20 00:28:00,5.9
118.92693,32.176,2018-03-20 00:30:00,5.9
118.928856,32.17559,2018-03-20 00:32:00,5.9
118.93339,32.17442,2018-03-20 00:34:00,5.8
118.93796,32.17327,2018-03-20 00:36:00,5.7
118.94075,32.172707,2018-03-20 00:38:00,5.7
118.94544,32.172005,2018-03-20 00:40:00,5.8
118.94637,32.171913,2018-03-20 00:42:00,5.8
118.95977,32.17112,2018-03-20 00:48:00,5.9
118.96465,32.17112,2018-03-20 00:50:00,5.9
118.96759,32.171154,2018-03-20 00:52:00,6.0
118.97248,32.17127,2018-03-20 00:54:00,6.0
118.97656,32.17156,2018-03-20 00:56:00,6.2
118.97867,32.171642,2018-03-20 00:58:00,6.3
118.988,32.17208,2018-03-20 01:02:00,6.2
118.99305,32.172684,2018-03-20 01:04:00,6.1
118.99702,32.17333,2018-03-20 01:06:00,6.1
119.00089,32.174095,2018-03-20 01:08:00,6.1
119.00469,32.175186,2018-03-20 01:10:00,6.1
119.008255,32.17662,2018-03-20 01:12:00,5.9
119.00997,32.17738,2018-03-20 01:14:00,5.9
119.01341,32.17893,2018-03-20 01:16:00,5.7
119.01719,32.181232,2018-03-20 01:18:00,5.7
119.02135,32.183605,2018-03-20 01:20:00,6.3
119.02304,32.18464,2018-03-20 01:22:00,6.4
119.02834,32.187645,2018-03-20 01:24:00,6.6
119.03196,32.18974,2018-03-20 01:26:00,6.6
119.035065,32.192265,2018-03-20 01:28:00,6.5
119.037346,32.194187,2018-03-20 01:30:00,6.5
119.041336,32.197147,2018-03-20 01:32:00,6.4
119.044655,32.199326,2018-03-20 01:34:00,6.4
119.048,32.2015,2018-03-20 01:36:00,6.4
119.05129,32.203827,2018-03-20 01:38:00,6.4
119.05416,32.20633,2018-03-20 01:40:00,6.1
119.05582,32.208054,2018-03-20 01:42:00,3.0
119.0592,32.21176,2018-03-20 01:44:00,6.1
119.06133,32.21467,2018-03-20 01:46:00,6.1
119.063095,32.21773,2018-03-20 01:48:00,6.1
119.06436,32.22008,2018-03-20 01:50:00,6.2
119.06679,32.223965,2018-03-20 01:52:00,6.3
119.06916,32.226776,2018-03-20 01:54:00,6.3
119.07188,32.229385,2018-03-20 01:56:00,6.3
119.073944,32.231396,2018-03-20 01:58:00,6.3
119.07635,32.233833,2018-03-20 02:00:00,3.1
119.07965,32.23629,2018-03-20 02:02:00,6.2
119.08393,32.238773,2018-03-20 02:04:00,6.3
119.08748,32.240616,2018-03-20 02:06:00,6.3
119.09128,32.241978,2018-03-20 02:08:00,6.3
119.09525,32.243046,2018-03-20 02:10:00,6.4
119.10672,32.2458,2018-03-20 02:16:00,6.6
119.11219,32.246475,2018-03-20 02:18:00,6.6
119.11435,32.246613,2018-03-20 02:20:00,6.7
119.12099,32.24688,2018-03-20 02:24:00,6.7
119.14743,32.24576,2018-03-20 02:34:00,6.7
119.151855,32.245346,2018-03-20 02:36:00,6.7
119.15405,32.24516,2018-03-20 02:38:00,6.7
119.16058,32.244255,2018-03-20 02:40:00,6.7
119.163864,32.243633,2018-03-20 02:42:00,6.7
119.16493,32.24339,2018-03-20 02:44:00,6.7
119.18152,32.238647,2018-03-20 02:50:00,6.6
119.18557,32.237328,2018-03-20 02:52:00,6.5
119.17036,32.24261,2018-03-20 02:53:00,0
119.18944,32.235737,2018-03-20 02:54:00,6.5
119.19339,32.234314,2018-03-20 02:56:00,6.4
119.19719,32.23273,2018-03-20 02:58:00,6.4
119.20092,32.23102,2018-03-20 03:00:00,6.4
119.20376,32.229813,2018-03-20 03:02:00,6.4
119.21135,32.226837,2018-03-20 03:06:00,6.3
119.215935,32.224777,2018-03-20 03:08:00,6.2
119.21945,32.223125,2018-03-20 03:10:00,6.0
119.22195,32.22175,2018-03-20 03:12:00,6.0
119.23196,32.21627,2018-03-20 03:18:00,6.0
119.23852,32.21245,2018-03-20 03:22:00,6.0
119.2524,32.204,2018-03-20 03:30:00,6.1
119.254974,32.202705,2018-03-20 03:32:00,6.1
119.25928,32.200542,2018-03-20 03:34:00,6.1
119.26276,32.19878,2018-03-20 03:36:00,6.1
119.26805,32.19642,2018-03-20 03:40:00,6.1
119.27344,32.194153,2018-03-20 03:42:00,6.0
119.31567,32.189354,2018-03-20 04:04:00,6.7
119.3468,32.1944,2018-03-20 04:18:00,6.5
119.38392,32.223526,2018-03-20 04:42:00,6.0
119.393105,32.232895,2018-03-20 04:50:00,6.4
119.90708,32.104404,2018-03-21 02:10:00,6.6
119.91348,32.08973,2018-03-21 02:18:00,6.4
119.91671,32.084015,2018-03-21 02:20:00,6.5
119.917145,32.083187,2018-03-21 02:22:00,6.5
119.92276,32.071808,2018-03-21 02:30:00,7.0
119.92517,32.067245,2018-03-21 02:32:00,7.0
119.929146,32.060196,2018-03-21 02:34:00,7.0
119.9305,32.05755,2018-03-21 02:36:00,7.0
119.935265,32.048557,2018-03-21 02:40:00,7.0
119.937706,32.042965,2018-03-21 02:44:00,7.1
119.94072,32.037525,2018-03-21 02:46:00,7.2
119.94459,32.031296,2018-03-21 02:50:00,7.2
119.94757,32.02693,2018-03-21 02:52:00,7.2
119.94819,32.02608,2018-03-21 02:54:00,7.2
119.95112,32.021748,2018-03-21 02:56:00,7.1
119.95181,32.020912,2018-03-21 02:58:00,7.0
119.957466,32.014626,2018-03-21 03:00:00,7.0
119.95971,32.01241,2018-03-21 03:02:00,7.0
119.96043,32.011707,2018-03-21 03:04:00,7.0
119.9791,31.999268,2018-03-21 03:14:00,7.2
119.99654,31.982826,2018-03-21 03:24:00,7.0
119.99792,31.981297,2018-03-21 03:26:00,6.8
120.02623,31.9668,2018-03-21 03:40:00,6.6
120.02718,31.966366,2018-03-21 03:42:00,6.7
120.034096,31.963644,2018-03-21 03:44:00,6.6
120.035385,31.963127,2018-03-21 03:46:00,3.2
120.03604,31.962873,2018-03-21 03:48:00,6.5
120.0496,31.958174,2018-03-21 03:52:00,6.1
120.05056,31.95788,2018-03-21 03:54:00,6.2
120.0544,31.95694,2018-03-21 03:56:00,6.0
120.05534,31.95668,2018-03-21 03:58:00,6.0
120.06461,31.954134,2018-03-21 04:00:00,5.7
120.06818,31.9532,2018-03-21 04:02:00,5.6
120.069016,31.952972,2018-03-21 04:04:00,5.6
120.07664,31.950626,2018-03-21 04:10:00,5.3
120.084694,31.9483,2018-03-21 04:12:00,5.0
120.085464,31.948072,2018-03-21 04:14:00,4.9
120.090385,31.946608,2018-03-21 04:16:00,4.4
120.09174,31.946186,2018-03-21 04:18:00,4.4
120.006065,31.976147,2018-03-21 04:19:00,4.4
120.09312,31.945723,2018-03-21 04:20:00,4.4
120.11227,31.940094,2018-03-21 04:34:00,3.6
120.11503,31.939207,2018-03-21 04:36:00,3.5
120.12627,31.936234,2018-03-21 04:48:00,3.3
120.128296,31.935654,2018-03-21 04:50:00,3.2
120.13032,31.935047,2018-03-21 04:52:00,3.2
120.13328,31.934374,2018-03-21 04:54:00,3.1
120.1432,31.931244,2018-03-21 05:04:00,3.4
120.14483,31.931057,2018-03-21 05:06:00,3.3
120.15248,31.930447,2018-03-21 05:14:00,3.3
120.157295,31.929832,2018-03-21 05:16:00,3.1
120.15778,31.92976,2018-03-21 05:18:00,3.0
120.16277,31.929113,2018-03-21 05:26:00,2.7
120.16839,31.92876,2018-03-21 05:30:00,2.6
120.17008,31.928583,2018-03-21 05:32:00,2.6
120.174866,31.928036,2018-03-21 05:36:00,2.8
120.18337,31.927553,2018-03-21 05:46:00,1.4
120.18496,31.927534,2018-03-21 05:50:00,2.9
120.229095,31.927973,2018-03-21 06:32:00,3.1
120.2312,31.928164,2018-03-21 06:34:00,3.2
120.23224,31.92836,2018-03-21 06:36:00,3.2
120.2358,31.9293,2018-03-21 06:38:00,3.2
120.24417,31.9313,2018-03-21 06:48:00,3.0
120.250824,31.93615,2018-03-21 06:55:00,0
120.25719,31.936794,2018-03-21 07:02:00,3.0
120.26773,31.940714,2018-03-21 07:12:00,3.6
120.26936,31.941286,2018-03-21 07:14:00,3.6
120.27149,31.94207,2018-03-21 07:16:00,1.8
120.289185,31.947586,2018-03-21 07:32:00,3.8
120.29332,31.948994,2018-03-21 07:34:00,3.9
120.295784,31.94967,2018-03-21 07:36:00,4.0
120.29641,31.949856,2018-03-21 07:38:00,4.0
120.300064,31.950993,2018-03-21 07:40:00,3.8
120.304184,31.951954,2018-03-21 07:44:00,3.9
120.30791,31.953104,2018-03-21 07:46:00,4.0
120.31168,31.95427,2018-03-21 07:50:00,4.1
120.3176,31.955496,2018-03-21 07:54:00,4.2
120.32096,31.95626,2018-03-21 07:56:00,4.4
120.32589,31.95752,2018-03-21 08:00:00,4.5
120.32952,31.95849,2018-03-21 08:02:00,4.6
120.33239,31.9593,2018-03-21 08:04:00,4.6
120.33812,31.96094,2018-03-21 08:08:00,4.5
120.34021,31.96155,2018-03-21 08:10:00,4.5
120.3437,31.962576,2018-03-21 08:12:00,4.3
120.346504,31.963413,2018-03-21 08:14:00,4.6
120.348694,31.964073,2018-03-21 08:16:00,4.7
120.35237,31.965033,2018-03-21 08:18:00,4.3
120.354866,31.965666,2018-03-21 08:20:00,3.6
120.35706,31.96614,2018-03-21 08:22:00,3.3
120.359215,31.96656,2018-03-21 08:24:00,3.1
120.36091,31.96689,2018-03-21 08:26:00,2.1
120.361496,31.967026,2018-03-21 08:28:00,0.7
120.36291,31.966007,2018-03-21 08:32:00,2.0
120.36182,31.96488,2018-03-21 08:42:00,0.5
120.36177,31.964737,2018-03-21 08:48:00,0.2
120.36143,31.964767,2018-03-21 08:56:00,0.1
120.36157,31.964727,2018-03-21 08:58:00,0.1
120.36168,31.964733,2018-03-21 09:00:00,0.0
120.36164,31.964724,2018-03-21 09:06:00,0.0
120.361664,31.964724,2018-03-21 09:10:00,0.0
120.36166,31.96472,2018-03-21 09:14:00,0.0
120.36164,31.96472,2018-03-21 09:18:00,0.0
120.36166,31.964727,2018-03-21 09:20:00,0.0
120.36164,31.964727,2018-03-21 09:26:00,0.0
120.361626,31.96472,2018-03-21 09:30:00,0.0
120.36164,31.964743,2018-03-21 09:32:00,0.0
120.36164,31.96474,2018-03-21 09:34:00,0.0
120.36166,31.964714,2018-03-21 09:42:00,0.0
120.36166,31.964727,2018-03-21 09:48:00,0.0
120.36164,31.964724,2018-03-21 09:50:00,0.0
120.36164,31.96472,2018-03-21 09:54:00,0.0
120.361626,31.964727,2018-03-21 09:58:00,0.0
120.36166,31.96474,2018-03-21 10:02:00,0.0
120.36161,31.964743,2018-03-21 10:06:00,0.0
120.36166,31.964727,2018-03-21 10:08:00,0.0
120.36164,31.96473,2018-03-21 10:14:00,0.0
120.36166,31.964727,2018-03-21 10:18:00,0.0
120.36164,31.964733,2018-03-21 10:20:00,0.0
120.3616,31.964733,2018-03-21 10:30:00,0.0
120.36164,31.96474,2018-03-21 10:34:00,0.0
120.361626,31.964733,2018-03-21 10:36:00,0.0
120.36166,31.96474,2018-03-21 10:38:00,0.0
120.361626,31.96473,2018-03-21 10:40:00,0.0
120.36168,31.96472,2018-03-21 10:46:00,0.0
120.36166,31.96472,2018-03-21 10:48:00,0.0
120.361664,31.964746,2018-03-21 10:50:00,0.0
120.361664,31.964724,2018-03-21 11:02:00,0.0
120.361664,31.964733,2018-03-21 11:12:00,0.0
120.36166,31.96473,2018-03-21 11:14:00,0.0
